ID,LOCATION_TEXT,ADDRESS,STATUS,NAME,ROUTE_DIRECTION,SEQUENCE,IS_STAGE_POINT,STAGE_NUMBER,JOURNEY_PATTERN_ID,RTPI_DESTINATION,RTPI_ORGIN,RTPI_VIA,SEQUENCE_NUMBER,FARE
2327,Cromwellsfort Road,St. Agnes Road,ACTIVE,150,I,140,N,,01501004,Hawkins Street,Rossmore,Saint Luke's Avenue,13,0
2328,St. Agnes Church,St. Agnes Road,ACTIVE,150,I,150,Y,65,01501004,Hawkins Street,Rossmore,Saint Luke's Avenue,14,0
2329,Lisle Road,St. Agnes Road,ACTIVE,150,I,160,N,,01501004,Hawkins Street,Rossmore,Saint Luke's Avenue,15,
2330,Somerville Avenue,St. Agnes Road,ACTIVE,150,I,170,N,,01501004,Hawkins Street,Rossmore,Saint Luke's Avenue,16,0
2331,Kildare Road,St. Mary's Road,ACTIVE,150,I,180,Y,66,01501004,Hawkins Street,Rossmore,Saint Luke's Avenue,17,0
1397,Pearse Park,Kildare Road,ACTIVE,150,I,190,N,,01501004,Hawkins Street,Rossmore,Saint Luke's Avenue,18,0
1398,Windmill Road,Kildare Road,ACTIVE,150,I,200,Y,67,01501004,Hawkins Street,Rossmore,Saint Luke's Avenue,19,
1399,Clonard Road,Kildare Road,ACTIVE,150,I,210,N,,01501004,Hawkins Street,Rossmore,Saint Luke's Avenue,20,
5148,Bangor Road,Kildare Road,ACTIVE,150,I,220,Y,68,01501004,Hawkins Street,Rossmore,Saint Luke's Avenue,21,
1401,Kildare Road,Clogher Road,ACTIVE,150,I,230,N,,01501004,Hawkins Street,Rossmore,Saint Luke's Avenue,22,0
1402,Sundrive Road,Clogher Road,ACTIVE,150,I,240,Y,69,01501004,Hawkins Street,Rossmore,Saint Luke's Avenue,23,0
1403,Rutland Avenue,Clogher Road,ACTIVE,150,I,250,N,,01501004,Hawkins Street,Rossmore,Saint Luke's Avenue,24,
1404,Aughavanagh Road,Clogher Road,ACTIVE,150,I,260,N,,01501004,Hawkins Street,Rossmore,Saint Luke's Avenue,25,
1405,Parnell Road,Clogher Road,ACTIVE,150,I,270,Y,70,01501004,Hawkins Street,Rossmore,Saint Luke's Avenue,26,0
4856,South Circular Road,Donore Ave,ACTIVE,150,I,280,N,,01501004,Hawkins Street,Rossmore,Saint Luke's Avenue,27,0
4857,Hamilton Street,Rutledge Terrace,ACTIVE,150,I,290,N,,01501004,Hawkins Street,Rossmore,Saint Luke's Avenue,28,
307,O'Curry Road,O'Donovan Rd,ACTIVE,150,I,300,Y,71,01501004,Hawkins Street,Rossmore,Saint Luke's Avenue,29,
308,Thomas Road,Oscar Square,ACTIVE,150,I,310,N,,01501004,Hawkins Street,Rossmore,Saint Luke's Avenue,31,
309,Chamber Street,Ardee St,ACTIVE,150,I,320,Y,72,01501004,Hawkins Street,Rossmore,Saint Luke's Avenue,32,
2383,St. Patrick's Cathedral,Patrick Street,ACTIVE,150,I,350,Y,73,01501004,Hawkins Street,Rossmore,Saint Luke's Avenue,34,0
2003,Parliament Street,Lord Edward St,ACTIVE,150,I,360,Y,74,01501004,Hawkins Street,Rossmore,Saint Luke's Avenue,35,
1358,Central Bank,Dame Street,ACTIVE,150,I,370,N,,01501004,Hawkins Street,Rossmore,Saint Luke's Avenue,36,
4494,Hawkin House,Hawkins Street,ACTIVE,150,I,380,Y,75,01501004,Hawkins Street,Rossmore,Saint Luke's Avenue,37,0
7514,Bargy Rd,East Road,ACTIVE,151,O,5,Y,22,01510001,Foxborough,East Road,City Centre,0,0
2279,Caledon Road,East Road,ACTIVE,151,O,10,N,,01510001,Foxborough,East Road,City Centre,1,0
6251,Railway Station,Sheriff Street,ACTIVE,151,O,20,Y,23,01510001,Foxborough,East Road,City Centre,2,
5140,Connolly Car Park,Common St,ACTIVE,151,O,30,N,,01510001,Foxborough,East Road,City Centre,3,0
1500,Railway Station,Amiens Street,ACTIVE,151,O,40,Y,24,01510001,Foxborough,East Road,City Centre,4,0
302,Marlborough Street,Eden Quay,ACTIVE,151,O,50,Y,25,01510001,Foxborough,East Road,City Centre,5,
4495,Townsend Street,Hawkins Street,ACTIVE,151,O,60,N,,01510001,Foxborough,East Road,City Centre,7,0
4522,Suffolk Street,College Green,ACTIVE,151,O,70,N,,01510001,Foxborough,East Road,City Centre,8,
1934,South George's Street,Dame Street,ACTIVE,151,O,80,N,,01510001,Foxborough,East Road,City Centre,9,
2310,Little Ship Street,Werburgh Street,ACTIVE,151,O,90,Y,26,01510001,Foxborough,East Road,City Centre,11,
2311,Garda Station,Kevin Street,ACTIVE,151,O,100,Y,27,01510001,Foxborough,East Road,City Centre,12,0
2312,The Coombe,St. Luke's Avenue,ACTIVE,151,O,110,N,,01510001,Foxborough,East Road,City Centre,13,0
2313,Ardee Court,St. Luke's Avenue,ACTIVE,151,O,120,N,,01510001,Foxborough,East Road,City Centre,14,0
2314,Ardee St,Cork Street,ACTIVE,151,O,130,Y,28,01510001,Foxborough,East Road,City Centre,15,0
2315,Donore Avenue,Cork Street,ACTIVE,151,O,140,Y,29,01510001,Foxborough,East Road,City Centre,16,0
2094,Coombe Hospital,Cork Street,ACTIVE,151,O,150,Y,30,01510001,Foxborough,East Road,City Centre,17,0
1406,South Circular Road,Dolphin's Barn,ACTIVE,151,O,160,Y,31,01510001,Foxborough,East Road,City Centre,18,0
1407,Rutland Avenue,Crumlin Road,ACTIVE,151,O,170,N,,01510001,Foxborough,East Road,City Centre,19,0
1409,Sundrive Road,Crumlin Road,ACTIVE,151,O,180,Y,32,01510001,Foxborough,East Road,City Centre,20,
2095,Shopping Centre,Crumlin Road,ACTIVE,151,O,190,N,,01510001,Foxborough,East Road,City Centre,21,
2096,Clonard Road,Crumlin Road,ACTIVE,151,O,200,Y,33,01510001,Foxborough,East Road,City Centre,22,
2097,Iveagh Gardens,Crumlin Road,ACTIVE,151,O,210,N,,01510001,Foxborough,East Road,City Centre,23,0
2099,Crumlin Hospital,Crumlin Road,ACTIVE,151,O,211,Y,34,01510001,Foxborough,East Road,City Centre,24,0
2101,St. Mary's Road,Drimnagh Rd,ACTIVE,151,O,220,N,,01510001,Foxborough,East Road,City Centre,25,0
2102,Balfe Road,Drimnagh Rd,ACTIVE,151,O,230,Y,35,01510001,Foxborough,East Road,City Centre,26,
2726,Slieve Bloom Park,Long Mile Rd,ACTIVE,151,O,240,N,,01510001,Foxborough,East Road,City Centre,27,
2727,Drimnagh Castle,Long Mile Rd,ACTIVE,151,O,250,N,,01510001,Foxborough,East Road,City Centre,28,0
2105,Walkinstown Parade,Long Mile Rd,ACTIVE,151,O,260,N,,01510001,Foxborough,East Road,City Centre,29,
6140,Walkinstown Avenue,Long Mile Rd,ACTIVE,151,O,270,Y,36,01510001,Foxborough,East Road,City Centre,30,0
6144,Walkinstown Avenue,Long Mile Rd,ACTIVE,151,O,280,Y,37,01510001,Foxborough,East Road,City Centre,31,
6145,Killeen Road,Nangor Road,ACTIVE,151,O,290,Y,38,01510001,Foxborough,East Road,City Centre,32,
6146,Knockmitten Lane,Nangor Road,ACTIVE,151,O,300,N,,01510001,Foxborough,East Road,City Centre,33,
6147,Willow Road,Nangor Road,ACTIVE,151,O,310,Y,39,01510001,Foxborough,East Road,City Centre,34,
6149,M50 Flyover,Nangor Road,ACTIVE,151,O,330,N,,01510001,Foxborough,East Road,City Centre,35,
6150,Woodford Walk,Nangor Road,ACTIVE,151,O,340,Y,40,01510001,Foxborough,East Road,City Centre,36,
6143,Ninth Lock Road,Nangor Road,ACTIVE,151,O,350,N,,01510001,Foxborough,East Road,City Centre,37,0
6011,Ninth Lock Road,New Nangor Road,ACTIVE,151,O,360,Y,41,01510001,Foxborough,East Road,City Centre,38,
2133,Roundabout,New Nangor Road,ACTIVE,151,O,370,N,,01510001,Foxborough,East Road,City Centre,39,0
6244,Bawnogue Road,New Nangor Road,ACTIVE,151,O,390,Y,42,01510001,Foxborough,East Road,City Centre,40,0
2134,Lealand Drive,New Nangor Road,ACTIVE,151,O,400,Y,43,01510001,Foxborough,East Road,City Centre,41,
2135,Mill Court Ave,Nangor Road,ACTIVE,151,O,410,N,,01510001,Foxborough,East Road,City Centre,42,
2164,Westbourne,Nangor Road,ACTIVE,151,O,420,Y,44,01510001,Foxborough,East Road,City Centre,43,0
2165,Rath Gael,Nangor Road,ACTIVE,151,O,430,N,,01510001,Foxborough,East Road,City Centre,44,0
2166,Castlegrange,Nangor Road,ACTIVE,151,O,440,N,,01510001,Foxborough,East Road,City Centre,45,
4545,Nangor Rd.,Grange Castle,ACTIVE,151,O,450,N,,01510001,Foxborough,East Road,City Centre,46,0
4552,Business Park,Grange Castle,ACTIVE,151,O,460,Y,45,01510001,Foxborough,East Road,City Centre,47,0
4554,Pfizer,Grange Castle,ACTIVE,151,O,470,N,,01510001,Foxborough,East Road,City Centre,48,0
7016,Lynch's Lane,Outer Ring Road,ACTIVE,151,O,480,Y,46,01510001,Foxborough,East Road,City Centre,49,
4619,Foxborough,Foxborough Rd,ACTIVE,151,O,490,Y,47,01510001,Foxborough,East Road,City Centre,50,0
7514,Bargy Rd,East Road,ACTIVE,151,O,5,Y,22,01510002,Foxborough,East Road,Grange Castle,0,0
2279,Caledon Road,East Road,ACTIVE,151,O,10,N,,01510002,Foxborough,East Road,Grange Castle,1,0
6251,Railway Station,Sheriff Street,ACTIVE,151,O,20,Y,23,01510002,Foxborough,East Road,Grange Castle,2,
5140,Connolly Car Park,Common St,ACTIVE,151,O,30,N,,01510002,Foxborough,East Road,Grange Castle,3,0
1500,Railway Station,Amiens Street,ACTIVE,151,O,40,Y,24,01510002,Foxborough,East Road,Grange Castle,4,0
302,Marlborough Street,Eden Quay,ACTIVE,151,O,50,Y,25,01510002,Foxborough,East Road,Grange Castle,5,
4495,Townsend Street,Hawkins Street,ACTIVE,151,O,60,N,,01510002,Foxborough,East Road,Grange Castle,7,0
4522,Suffolk Street,College Green,ACTIVE,151,O,70,N,,01510002,Foxborough,East Road,Grange Castle,8,
1934,South George's Street,Dame Street,ACTIVE,151,O,80,N,,01510002,Foxborough,East Road,Grange Castle,9,
2310,Little Ship Street,Werburgh Street,ACTIVE,151,O,90,Y,26,01510002,Foxborough,East Road,Grange Castle,11,
2311,Garda Station,Kevin Street,ACTIVE,151,O,100,Y,27,01510002,Foxborough,East Road,Grange Castle,12,0
2312,The Coombe,St. Luke's Avenue,ACTIVE,151,O,110,N,,01510002,Foxborough,East Road,Grange Castle,13,0
2313,Ardee Court,St. Luke's Avenue,ACTIVE,151,O,120,N,,01510002,Foxborough,East Road,Grange Castle,14,0
2314,Ardee St,Cork Street,ACTIVE,151,O,130,Y,28,01510002,Foxborough,East Road,Grange Castle,15,0
2315,Donore Avenue,Cork Street,ACTIVE,151,O,140,Y,29,01510002,Foxborough,East Road,Grange Castle,16,0
2094,Coombe Hospital,Cork Street,ACTIVE,151,O,150,Y,30,01510002,Foxborough,East Road,Grange Castle,17,0
1406,South Circular Road,Dolphin's Barn,ACTIVE,151,O,160,Y,31,01510002,Foxborough,East Road,Grange Castle,18,0
1407,Rutland Avenue,Crumlin Road,ACTIVE,151,O,170,N,,01510002,Foxborough,East Road,Grange Castle,19,0
1409,Sundrive Road,Crumlin Road,ACTIVE,151,O,180,Y,32,01510002,Foxborough,East Road,Grange Castle,20,
2095,Shopping Centre,Crumlin Road,ACTIVE,151,O,190,N,,01510002,Foxborough,East Road,Grange Castle,21,
2096,Clonard Road,Crumlin Road,ACTIVE,151,O,200,Y,33,01510002,Foxborough,East Road,Grange Castle,22,
2097,Iveagh Gardens,Crumlin Road,ACTIVE,151,O,210,N,,01510002,Foxborough,East Road,Grange Castle,23,0
2099,Crumlin Hospital,Crumlin Road,ACTIVE,151,O,211,Y,34,01510002,Foxborough,East Road,Grange Castle,24,0
2101,St. Mary's Road,Drimnagh Rd,ACTIVE,151,O,220,N,,01510002,Foxborough,East Road,Grange Castle,25,0
2102,Balfe Road,Drimnagh Rd,ACTIVE,151,O,230,Y,35,01510002,Foxborough,East Road,Grange Castle,26,
2726,Slieve Bloom Park,Long Mile Rd,ACTIVE,151,O,240,N,,01510002,Foxborough,East Road,Grange Castle,27,
2727,Drimnagh Castle,Long Mile Rd,ACTIVE,151,O,250,N,,01510002,Foxborough,East Road,Grange Castle,28,0
2105,Walkinstown Parade,Long Mile Rd,ACTIVE,151,O,260,N,,01510002,Foxborough,East Road,Grange Castle,29,
6140,Walkinstown Avenue,Long Mile Rd,ACTIVE,151,O,270,Y,36,01510002,Foxborough,East Road,Grange Castle,30,0
6144,Walkinstown Avenue,Long Mile Rd,ACTIVE,151,O,280,Y,37,01510002,Foxborough,East Road,Grange Castle,31,
6145,Killeen Road,Nangor Road,ACTIVE,151,O,290,Y,38,01510002,Foxborough,East Road,Grange Castle,32,
6146,Knockmitten Lane,Nangor Road,ACTIVE,151,O,300,N,,01510002,Foxborough,East Road,Grange Castle,33,
6147,Willow Road,Nangor Road,ACTIVE,151,O,310,Y,39,01510002,Foxborough,East Road,Grange Castle,34,
6149,M50 Flyover,Nangor Road,ACTIVE,151,O,330,N,,01510002,Foxborough,East Road,Grange Castle,35,
6150,Woodford Walk,Nangor Road,ACTIVE,151,O,340,Y,40,01510002,Foxborough,East Road,Grange Castle,36,
6143,Ninth Lock Road,Nangor Road,ACTIVE,151,O,350,N,,01510002,Foxborough,East Road,Grange Castle,37,0
6011,Ninth Lock Road,New Nangor Road,ACTIVE,151,O,360,Y,41,01510002,Foxborough,East Road,Grange Castle,38,
2133,Roundabout,New Nangor Road,ACTIVE,151,O,370,N,,01510002,Foxborough,East Road,Grange Castle,39,0
6244,Bawnogue Road,New Nangor Road,ACTIVE,151,O,390,Y,42,01510002,Foxborough,East Road,Grange Castle,40,0
2134,Lealand Drive,New Nangor Road,ACTIVE,151,O,400,Y,43,01510002,Foxborough,East Road,Grange Castle,41,
2135,Mill Court Ave,Nangor Road,ACTIVE,151,O,410,N,,01510002,Foxborough,East Road,Grange Castle,42,
2164,Westbourne,Nangor Road,ACTIVE,151,O,420,Y,44,01510002,Foxborough,East Road,Grange Castle,43,0
2165,Rath Gael,Nangor Road,ACTIVE,151,O,430,N,,01510002,Foxborough,East Road,Grange Castle,44,0
2166,Castlegrange,Nangor Road,ACTIVE,151,O,440,N,,01510002,Foxborough,East Road,Grange Castle,45,
4545,Nangor Rd.,Grange Castle,ACTIVE,151,O,450,N,,01510002,Foxborough,East Road,Grange Castle,46,0
4552,Business Park,Grange Castle,ACTIVE,151,O,460,Y,45,01510002,Foxborough,East Road,Grange Castle,47,0
4554,Pfizer,Grange Castle,ACTIVE,151,O,470,N,,01510002,Foxborough,East Road,Grange Castle,48,0
7016,Lynch's Lane,Outer Ring Road,ACTIVE,151,O,480,Y,46,01510002,Foxborough,East Road,Grange Castle,49,
4619,Foxborough,Foxborough Rd,ACTIVE,151,O,490,Y,47,01510002,Foxborough,East Road,Grange Castle,50,0
4606,Foxborough,Griffeen Avenue,ACTIVE,151,I,10,Y,53,01511001,Docklands,Foxborough,Crumlin Road,0,0
7142,Griffeen Avenue,Outer Ring Road,ACTIVE,151,I,20,Y,54,01511001,Docklands,Foxborough,Crumlin Road,1,
7015,Lynch's Lane,Outer Ring Road,ACTIVE,151,I,30,N,,01511001,Docklands,Foxborough,Crumlin Road,2,
4617,Pfizer,Grange Castle,ACTIVE,151,I,40,N,,01511001,Docklands,Foxborough,Crumlin Road,3,0
4555,Nangor Rd Entrance,Grange Castle,ACTIVE,151,I,50,Y,55,01511001,Docklands,Foxborough,Crumlin Road,4,0
4576,Nangor Rd.,Grange Castle,ACTIVE,151,I,60,N,,01511001,Docklands,Foxborough,Crumlin Road,5,
3418,Castlegrange,Nangor Road,ACTIVE,151,I,70,Y,56,01511001,Docklands,Foxborough,Crumlin Road,6,0
3419,Rath Gael,Nangor Road,ACTIVE,151,I,80,N,,01511001,Docklands,Foxborough,Crumlin Road,7,0
4762,Fonthill Rd,Nangor Road,ACTIVE,151,I,90,N,,01511001,Docklands,Foxborough,Crumlin Road,8,0
4763,Fonthill Rd,Nangor Road,ACTIVE,151,I,100,Y,57,01511001,Docklands,Foxborough,Crumlin Road,9,0
6245,Bawnogue Road,New Nangor Road,ACTIVE,151,I,110,Y,58,01511001,Docklands,Foxborough,Crumlin Road,10,0
2156,Dunawley,New Nangor Road,ACTIVE,151,I,120,N,,01511001,Docklands,Foxborough,Crumlin Road,11,0
6014,Ninth Lock Road,New Nangor Road,ACTIVE,151,I,130,Y,59,01511001,Docklands,Foxborough,Crumlin Road,12,0
6242,Ninth Lock Road,Nangor Road,ACTIVE,151,I,140,N,,01511001,Docklands,Foxborough,Crumlin Road,13,0
6152,Woodford Walk,Nangor Road,ACTIVE,151,I,150,Y,60,01511001,Docklands,Foxborough,Crumlin Road,14,0
6153,M50 Flyover,Nangor Road,ACTIVE,151,I,160,N,,01511001,Docklands,Foxborough,Crumlin Road,15,0
6243,Willow Road,Nangor Road,ACTIVE,151,I,170,Y,61,01511001,Docklands,Foxborough,Crumlin Road,16,0
6154,Knockmitten Lane,Nangor Road,ACTIVE,151,I,180,N,,01511001,Docklands,Foxborough,Crumlin Road,17,0
6155,Killeen Road,Nangor Road,ACTIVE,151,I,190,Y,62,01511001,Docklands,Foxborough,Crumlin Road,18,0
6141,Naas Road,Long Mile Rd,ACTIVE,151,I,200,Y,63,01511001,Docklands,Foxborough,Crumlin Road,19,
6142,Walkinstown Avenue,Long Mile Rd,ACTIVE,151,I,210,N,,01511001,Docklands,Foxborough,Crumlin Road,20,
2181,Walkinstown Avenue,Long Mile Rd,ACTIVE,151,I,220,Y,64,01511001,Docklands,Foxborough,Crumlin Road,21,
2182,Walkinstown Parade,Long Mile Rd,ACTIVE,151,I,230,N,,01511001,Docklands,Foxborough,Crumlin Road,22,
2778,Drimnagh Castle,Long Mile Rd,ACTIVE,151,I,240,N,,01511001,Docklands,Foxborough,Crumlin Road,23,
2185,Slievebloom Road,Drimnagh Rd,ACTIVE,151,I,250,Y,65,01511001,Docklands,Foxborough,Crumlin Road,24,
7043,St. Mary's Road,Drimnagh Rd,ACTIVE,151,I,260,N,,01511001,Docklands,Foxborough,Crumlin Road,25,
1424,Crumlin Hospital,Drimnagh Rd,ACTIVE,151,I,270,Y,66,01511001,Docklands,Foxborough,Crumlin Road,26,0
2186,Raphoe Road,Crumlin Road,ACTIVE,151,I,280,N,,01511001,Docklands,Foxborough,Crumlin Road,27,
2187,Iveagh Grounds,Crumlin Road,ACTIVE,151,I,290,Y,67,01511001,Docklands,Foxborough,Crumlin Road,28,
2188,Crumlin College,Crumlin Road,ACTIVE,151,I,300,N,,01511001,Docklands,Foxborough,Crumlin Road,29,
2189,Crumlin Shopping Centre,Crumlin Road,ACTIVE,151,I,310,N,,01511001,Docklands,Foxborough,Crumlin Road,30,
1436,Herberton Road,Crumlin Road,ACTIVE,151,I,320,Y,68,01511001,Docklands,Foxborough,Crumlin Road,31,
3952,Dolphin Road,Crumlin Road,ACTIVE,151,I,330,N,,01511001,Docklands,Foxborough,Crumlin Road,32,0
2190,South Circular Road,Dolphin's Barn,ACTIVE,151,I,340,Y,69,01511001,Docklands,Foxborough,Crumlin Road,33,0
4434,Coombe Hospital,Cork Street,ACTIVE,151,I,350,Y,70,01511001,Docklands,Foxborough,Crumlin Road,34,0
2379,Marion Villas,Cork Street,ACTIVE,151,I,360,Y,71,01511001,Docklands,Foxborough,Crumlin Road,35,0
2380,Ardee St,Cork Street,ACTIVE,151,I,370,Y,72,01511001,Docklands,Foxborough,Crumlin Road,36,0
2382,Brabazon Row,St. Luke's Avenue,ACTIVE,151,I,380,N,,01511001,Docklands,Foxborough,Crumlin Road,37,0
5099,Newmarket Street,St. Luke's Avenue,ACTIVE,151,I,390,N,,01511001,Docklands,Foxborough,Crumlin Road,38,0
2383,St. Patrick's Cathedral,Patrick Street,ACTIVE,151,I,400,Y,73,01511001,Docklands,Foxborough,Crumlin Road,39,0
1479,Capel Street,Ormond Quay,ACTIVE,151,I,405,Y,74,01511001,Docklands,Foxborough,Crumlin Road,40,
7622,Liffey Street,Bachelors Walk,ACTIVE,151,I,410,N,,01511001,Docklands,Foxborough,Crumlin Road,41,0
297,Marlborough Street,Eden Quay,ACTIVE,151,I,420,Y,75,01511001,Docklands,Foxborough,Crumlin Road,42,
407,Custom House,Custom House Quay,ACTIVE,151,I,430,Y,76,01511001,Docklands,Foxborough,Crumlin Road,43,
2498,I.F.S.C House,Custom House Quay,ACTIVE,151,I,440,Y,77,01511001,Docklands,Foxborough,Crumlin Road,44,0
2499,Jurys Hotel,Custom House Quay,ACTIVE,151,I,450,N,,01511001,Docklands,Foxborough,Crumlin Road,45,0
2500,Beckett Bridge,North Wall Quay,ACTIVE,151,I,460,N,,01511001,Docklands,Foxborough,Crumlin Road,46,0
2501,New Wapping Street,North Wall Quay,ACTIVE,151,I,470,N,,01511001,Docklands,Foxborough,Crumlin Road,47,0
7623,3 Arena,East Wall Rd,ACTIVE,151,I,500,N,,01511001,Docklands,Foxborough,Crumlin Road,48,0
2508,Docklands,East Wall Rd,ACTIVE,151,I,510,N,,01511001,Docklands,Foxborough,Crumlin Road,49,
2278,Bargy Road,East Road,ACTIVE,151,I,530,Y,78,01511001,Docklands,Foxborough,Crumlin Road,50,
4606,Foxborough,Griffeen Avenue,ACTIVE,151,I,10,Y,53,01511002,Docklands,Foxborough,Grange Castle,0,0
7142,Griffeen Avenue,Outer Ring Road,ACTIVE,151,I,20,Y,54,01511002,Docklands,Foxborough,Grange Castle,1,
7015,Lynch's Lane,Outer Ring Road,ACTIVE,151,I,30,N,,01511002,Docklands,Foxborough,Grange Castle,2,
4617,Pfizer,Grange Castle,ACTIVE,151,I,40,N,,01511002,Docklands,Foxborough,Grange Castle,3,0
4555,Nangor Rd Entrance,Grange Castle,ACTIVE,151,I,50,Y,55,01511002,Docklands,Foxborough,Grange Castle,4,0
3418,Castlegrange,Nangor Road,ACTIVE,151,I,70,Y,56,01511002,Docklands,Foxborough,Grange Castle,7,0
3419,Rath Gael,Nangor Road,ACTIVE,151,I,80,N,,01511002,Docklands,Foxborough,Grange Castle,8,0
4762,Fonthill Rd,Nangor Road,ACTIVE,151,I,90,N,,01511002,Docklands,Foxborough,Grange Castle,9,0
4763,Fonthill Rd,Nangor Road,ACTIVE,151,I,100,Y,57,01511002,Docklands,Foxborough,Grange Castle,10,0
6245,Bawnogue Road,New Nangor Road,ACTIVE,151,I,110,Y,58,01511002,Docklands,Foxborough,Grange Castle,11,0
2156,Dunawley,New Nangor Road,ACTIVE,151,I,120,N,,01511002,Docklands,Foxborough,Grange Castle,12,0
6014,Ninth Lock Road,New Nangor Road,ACTIVE,151,I,130,Y,59,01511002,Docklands,Foxborough,Grange Castle,13,0
6242,Ninth Lock Road,Nangor Road,ACTIVE,151,I,140,N,,01511002,Docklands,Foxborough,Grange Castle,14,0
6152,Woodford Walk,Nangor Road,ACTIVE,151,I,150,Y,60,01511002,Docklands,Foxborough,Grange Castle,15,0
6153,M50 Flyover,Nangor Road,ACTIVE,151,I,160,N,,01511002,Docklands,Foxborough,Grange Castle,16,0
6243,Willow Road,Nangor Road,ACTIVE,151,I,170,Y,61,01511002,Docklands,Foxborough,Grange Castle,17,0
6154,Knockmitten Lane,Nangor Road,ACTIVE,151,I,180,N,,01511002,Docklands,Foxborough,Grange Castle,18,0
6155,Killeen Road,Nangor Road,ACTIVE,151,I,190,Y,62,01511002,Docklands,Foxborough,Grange Castle,19,0
6141,Naas Road,Long Mile Rd,ACTIVE,151,I,200,Y,63,01511002,Docklands,Foxborough,Grange Castle,20,
6142,Walkinstown Avenue,Long Mile Rd,ACTIVE,151,I,210,N,,01511002,Docklands,Foxborough,Grange Castle,21,
2181,Walkinstown Avenue,Long Mile Rd,ACTIVE,151,I,220,Y,64,01511002,Docklands,Foxborough,Grange Castle,22,
2182,Walkinstown Parade,Long Mile Rd,ACTIVE,151,I,230,N,,01511002,Docklands,Foxborough,Grange Castle,23,
2778,Drimnagh Castle,Long Mile Rd,ACTIVE,151,I,240,N,,01511002,Docklands,Foxborough,Grange Castle,24,
2185,Slievebloom Road,Drimnagh Rd,ACTIVE,151,I,250,Y,65,01511002,Docklands,Foxborough,Grange Castle,25,
7043,St. Mary's Road,Drimnagh Rd,ACTIVE,151,I,260,N,,01511002,Docklands,Foxborough,Grange Castle,26,
1424,Crumlin Hospital,Drimnagh Rd,ACTIVE,151,I,270,Y,66,01511002,Docklands,Foxborough,Grange Castle,27,0
2186,Raphoe Road,Crumlin Road,ACTIVE,151,I,280,N,,01511002,Docklands,Foxborough,Grange Castle,28,
2187,Iveagh Grounds,Crumlin Road,ACTIVE,151,I,290,Y,67,01511002,Docklands,Foxborough,Grange Castle,29,
2188,Crumlin College,Crumlin Road,ACTIVE,151,I,300,N,,01511002,Docklands,Foxborough,Grange Castle,30,
2189,Crumlin Shopping Centre,Crumlin Road,ACTIVE,151,I,310,N,,01511002,Docklands,Foxborough,Grange Castle,31,
1436,Herberton Road,Crumlin Road,ACTIVE,151,I,320,Y,68,01511002,Docklands,Foxborough,Grange Castle,32,
3952,Dolphin Road,Crumlin Road,ACTIVE,151,I,330,N,,01511002,Docklands,Foxborough,Grange Castle,33,0
2190,South Circular Road,Dolphin's Barn,ACTIVE,151,I,340,Y,69,01511002,Docklands,Foxborough,Grange Castle,34,0
4434,Coombe Hospital,Cork Street,ACTIVE,151,I,350,Y,70,01511002,Docklands,Foxborough,Grange Castle,35,0
2379,Marion Villas,Cork Street,ACTIVE,151,I,360,Y,71,01511002,Docklands,Foxborough,Grange Castle,36,0
2380,Ardee St,Cork Street,ACTIVE,151,I,370,Y,72,01511002,Docklands,Foxborough,Grange Castle,37,0
2382,Brabazon Row,St. Luke's Avenue,ACTIVE,151,I,380,N,,01511002,Docklands,Foxborough,Grange Castle,38,0
5099,Newmarket Street,St. Luke's Avenue,ACTIVE,151,I,390,N,,01511002,Docklands,Foxborough,Grange Castle,39,0
2383,St. Patrick's Cathedral,Patrick Street,ACTIVE,151,I,400,Y,73,01511002,Docklands,Foxborough,Grange Castle,40,0
1479,Capel Street,Ormond Quay,ACTIVE,151,I,405,Y,74,01511002,Docklands,Foxborough,Grange Castle,41,
7622,Liffey Street,Bachelors Walk,ACTIVE,151,I,410,N,,01511002,Docklands,Foxborough,Grange Castle,42,0
297,Marlborough Street,Eden Quay,ACTIVE,151,I,420,Y,75,01511002,Docklands,Foxborough,Grange Castle,43,
407,Custom House,Custom House Quay,ACTIVE,151,I,430,Y,76,01511002,Docklands,Foxborough,Grange Castle,44,
