dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1470859200,2016-08-10 20:00:00 +0000 UTC,2964574,,,,288.069,288.069,288.069,1034,,,96,7,288,,,,,,,,,68,803,Clouds,broken clouds,04n
1470862800,2016-08-10 21:00:00 +0000 UTC,2964574,,,,288.069,288.069,288.069,1034,,,96,7,288,,,,,,,,,68,803,Clouds,broken clouds,04n
1470866400,2016-08-10 22:00:00 +0000 UTC,2964574,,,,288.069,288.069,288.069,1034,,,96,7,288,,,,,,,,,68,803,Clouds,broken clouds,04n
1470870000,2016-08-10 23:00:00 +0000 UTC,2964574,,,,287.594,287.594,287.594,1033,,,98,8,275,,,,,,,,,64,803,Clouds,broken clouds,04n
1470873600,2016-08-11 00:00:00 +0000 UTC,2964574,,,,287.594,287.594,287.594,1033,,,98,8,275,,,,,,,,,64,803,Clouds,broken clouds,04n
1470877200,2016-08-11 01:00:00 +0000 UTC,2964574,,,,287.594,287.594,287.594,1033,,,98,8,275,,,,,,,,,64,803,Clouds,broken clouds,04n
1470880800,2016-08-11 02:00:00 +0000 UTC,2964574,,,,284.82,284.82,284.82,1023,,,81,12,260,,0.0025000000000002,,,,,,,56,803,Clouds,broken clouds,04n
1470884400,2016-08-11 03:00:00 +0000 UTC,2964574,,,,286.923,286.923,286.923,1032,,,100,9,272,,,,,,,,,56,803,Clouds,broken clouds,04n
1470888000,2016-08-11 04:00:00 +0000 UTC,2964574,,,,286.923,286.923,286.923,1032,,,100,9,272,,,,,,,,,56,803,Clouds,broken clouds,04n
1470891600,2016-08-11 05:00:00 +0000 UTC,2964574,,,,286.807,286.807,286.807,1031,,,100,10,272,,,,,,,,,64,803,Clouds,broken clouds,04d
1470895200,2016-08-11 06:00:00 +0000 UTC,2964574,,,,286.807,286.807,286.807,1031,,,100,10,272,,,,,,,,,64,803,Clouds,broken clouds,04d
1470898800,2016-08-11 07:00:00 +0000 UTC,2964574,,,,286.807,286.807,286.807,1031,,,100,10,272,,,,,,,,,64,803,Clouds,broken clouds,04d
1470902400,2016-08-11 08:00:00 +0000 UTC,2964574,,,,288.41,288.41,288.41,1031,,,94,10,271,,,,,,,,,64,803,Clouds,broken clouds,04d
1470906000,2016-08-11 09:00:00 +0000 UTC,2964574,,,,288.41,288.41,288.41,1031,,,94,10,271,,,,,,,,,64,803,Clouds,broken clouds,04d
1470909600,2016-08-11 10:00:00 +0000 UTC,2964574,,,,288.41,288.41,288.41,1031,,,94,10,271,,,,,,,,,64,803,Clouds,broken clouds,04d
1470913200,2016-08-11 11:00:00 +0000 UTC,2964574,,,,290.377,290.377,290.377,1030,,,84,9,265,,,,,,,,,24,801,Clouds,few clouds,02d
1470916800,2016-08-11 12:00:00 +0000 UTC,2964574,,,,290.377,290.377,290.377,1030,,,84,9,265,,,,,,,,,24,801,Clouds,few clouds,02d
1470920400,2016-08-11 13:00:00 +0000 UTC,2964574,,,,290.377,290.377,290.377,1030,,,84,9,265,,,,,,,,,24,801,Clouds,few clouds,02d
1470924000,2016-08-11 14:00:00 +0000 UTC,2964574,,,,292.04,292.04,292.04,1022,,,72,11,260,,0.01,,,,,,,32,802,Clouds,scattered clouds,03d
1470927600,2016-08-11 15:00:00 +0000 UTC,2964574,,,,290.93,290.93,290.93,1022,,,77,10,260,,0.01,,,,,,,32,802,Clouds,scattered clouds,03d
1470931200,2016-08-11 16:00:00 +0000 UTC,2964574,,,,291.358,291.358,291.358,1029,,,79,8,268,,,,,,,,,24,801,Clouds,few clouds,02d
1470934800,2016-08-11 17:00:00 +0000 UTC,2964574,,,,290.944,290.944,290.944,1030,,,81,8,269,,,,,,,,,12,801,Clouds,few clouds,02d
1470938400,2016-08-11 18:00:00 +0000 UTC,2964574,,,,290.944,290.944,290.944,1030,,,81,8,269,,,,,,,,,12,801,Clouds,few clouds,02d
1470942000,2016-08-11 19:00:00 +0000 UTC,2964574,,,,289.82,289.82,289.82,1023,,,82,10,260,,0.045,,,,,,,12,801,Clouds,few clouds,02d
1470945600,2016-08-11 20:00:00 +0000 UTC,2964574,,,,289.82,289.82,289.82,1018,,,82,10,250,,0.075,,,,,,,12,801,Clouds,few clouds,02n
1470949200,2016-08-11 21:00:00 +0000 UTC,2964574,,,,288.71,288.71,288.71,1022,,,87,11,260,,0.075,,,,,,,12,801,Clouds,few clouds,02n
1470952800,2016-08-11 22:00:00 +0000 UTC,2964574,,,,288.71,288.71,288.71,1018,,,82,11,260,,0.075,,,,,,,12,801,Clouds,few clouds,02n
1470956400,2016-08-11 23:00:00 +0000 UTC,2964574,,,,288.393,288.393,288.393,1030,,,94,7,254,,,,,,,,,0,800,Clear,Sky is Clear,01n
1470960000,2016-08-12 00:00:00 +0000 UTC,2964574,,,,288.15,288.15,288.15,1022,,,82,8,240,,0,,,,,,,0,800,Clear,Sky is Clear,01n
1470963600,2016-08-12 01:00:00 +0000 UTC,2964574,,,,287.04,287.04,287.04,1019,,,82,6,240,,0,,,,,,,20,801,Clouds,few clouds,02n
1470967200,2016-08-12 02:00:00 +0000 UTC,2964574,,,,287.04,287.04,287.04,1019,,,82,6,230,,0,,,,,,,20,801,Clouds,few clouds,02n
1470970800,2016-08-12 03:00:00 +0000 UTC,2964574,,,,285.93,285.93,285.93,1019,,,87,6,230,,0,,,,,,,20,801,Clouds,few clouds,02n
1470974400,2016-08-12 04:00:00 +0000 UTC,2964574,,,,285.93,285.93,285.93,1024,,,87,6,230,,0,,,,,,,20,801,Clouds,few clouds,02n
1470978000,2016-08-12 05:00:00 +0000 UTC,2964574,,,,287.04,287.04,287.04,1020,,,76,6,230,,0.005,,,,,,,0,800,Clear,Sky is Clear,01d
1470981600,2016-08-12 06:00:00 +0000 UTC,2964574,,,,287.04,287.04,287.04,1024,,,76,6,230,,0.005,,,,,,,0,800,Clear,Sky is Clear,01d
1470985200,2016-08-12 07:00:00 +0000 UTC,2964574,,,,288.15,288.15,288.15,1021,,,77,8,230,,0.005,,,,,,,0,800,Clear,Sky is Clear,01d
1470988800,2016-08-12 08:00:00 +0000 UTC,2964574,,,,288.71,288.71,288.71,1021,,,72,9,240,,0.02,,,,,,,0,800,Clear,Sky is Clear,01d
1470992400,2016-08-12 09:00:00 +0000 UTC,2964574,,,,289.82,289.82,289.82,1020,,,67,10,230,,0.02,,,,,,,0,800,Clear,Sky is Clear,01d
1470996000,2016-08-12 10:00:00 +0000 UTC,2964574,,,,288.956,288.956,288.956,1029,,,91,8,245,,,,,,,,,0,800,Clear,Sky is Clear,01d
1470999600,2016-08-12 11:00:00 +0000 UTC,2964574,,,,290.93,290.93,290.93,1020,,,63,9,240,,0,,,,,,,48,802,Clouds,scattered clouds,03d
1471003200,2016-08-12 12:00:00 +0000 UTC,2964574,,,,292.04,292.04,292.04,1022,,,59,10,240,,0,,,,,,,48,802,Clouds,scattered clouds,03d
1471006800,2016-08-12 13:00:00 +0000 UTC,2964574,,,,293.15,293.15,293.15,1020,,,52,10,240,,0,,,,,,,48,802,Clouds,scattered clouds,03d
1471010400,2016-08-12 14:00:00 +0000 UTC,2964574,,,,293.15,293.15,293.15,1022,,,52,10,240,,0,,,,,,,92,804,Clouds,overcast clouds,04d
1471014000,2016-08-12 15:00:00 +0000 UTC,2964574,,,,291.442,291.442,291.442,1028,,,78,7,245,,,,,,,,,92,804,Clouds,overcast clouds,04d
1471017600,2016-08-12 16:00:00 +0000 UTC,2964574,,,,291.655,291.655,291.655,1027,,,77,7,240,,,,,,,,,88,804,Clouds,overcast clouds,04d
1471021200,2016-08-12 17:00:00 +0000 UTC,2964574,,,,290.998,290.998,290.998,1027,,,80,8,245,,,,,,,,,92,804,Clouds,overcast clouds,04d
1471024800,2016-08-12 18:00:00 +0000 UTC,2964574,,,,290.998,290.998,290.998,1027,,,80,8,245,,,,,,,,,92,804,Clouds,overcast clouds,04d
1471028400,2016-08-12 19:00:00 +0000 UTC,2964574,,,,290.93,290.93,290.93,1021,,,67,10,230,,0.075,,,,,,,92,804,Clouds,overcast clouds,04d
1471032000,2016-08-12 20:00:00 +0000 UTC,2964574,,,,289.82,289.82,289.82,1021,,,77,10,230,,0.545,,,,,,,80,500,Rain,light rain,10n
1471035600,2016-08-12 21:00:00 +0000 UTC,2964574,,,,289.82,289.82,289.82,1018,,,77,10,230,,0.545,,,,,,,80,500,Rain,light rain,10n
1471039200,2016-08-12 22:00:00 +0000 UTC,2964574,,,,288.71,288.71,288.71,1018,,,82,8,240,,0.545,,,,,,,80,500,Rain,light rain,10n
1471042800,2016-08-12 23:00:00 +0000 UTC,2964574,,,,288.71,288.71,288.71,1018,,,87,9,230,,0.17,,,,,,,36,500,Rain,light rain,10n
1471046400,2016-08-13 00:00:00 +0000 UTC,2964574,,,,289.147,289.147,289.147,1027,,,90,7,255,,0.17,,,,,,,36,500,Rain,light rain,10n
1471050000,2016-08-13 01:00:00 +0000 UTC,2964574,,,,287.04,287.04,287.04,1019,,,87,8,260,,0.17,,,,,,,36,500,Rain,light rain,10n
1471053600,2016-08-13 02:00:00 +0000 UTC,2964574,,,,287.04,287.04,287.04,1019,,,82,7,260,,0.005,,,,,,,0,800,Clear,Sky is Clear,01n
1471057200,2016-08-13 03:00:00 +0000 UTC,2964574,,,,287.04,287.04,287.04,1019,,,87,6,250,,0.005,,,,,,,0,800,Clear,Sky is Clear,01n
1471060800,2016-08-13 04:00:00 +0000 UTC,2964574,,,,285.93,285.93,285.93,1020,,,87,6,250,,0.005,,,,,,,0,800,Clear,Sky is Clear,01n
1471064400,2016-08-13 05:00:00 +0000 UTC,2964574,,,,285.93,285.93,285.93,1020,,,87,8,250,,0.01,,,,,,,64,803,Clouds,broken clouds,04d
1471068000,2016-08-13 06:00:00 +0000 UTC,2964574,,,,285.93,285.93,285.93,1020,,,87,7,260,,0.01,,,,,,,64,803,Clouds,broken clouds,04d
1471071600,2016-08-13 07:00:00 +0000 UTC,2964574,,,,287.04,287.04,287.04,1020,,,82,6,270,,0.01,,,,,,,64,803,Clouds,broken clouds,04d
1471075200,2016-08-13 08:00:00 +0000 UTC,2964574,,,,288.051,288.051,288.051,1030,,,96,6,279,,,,,,,,,44,802,Clouds,scattered clouds,03d
1471078800,2016-08-13 09:00:00 +0000 UTC,2964574,,,,288.71,288.71,288.71,1020,,,72,9,260,,0,,,,,,,44,802,Clouds,scattered clouds,03d
1471082400,2016-08-13 10:00:00 +0000 UTC,2964574,,,,288.71,288.71,288.71,1021,,,67,8,280,,0,,,,,,,44,802,Clouds,scattered clouds,03d
1471086000,2016-08-13 11:00:00 +0000 UTC,2964574,,,,288.71,288.71,288.71,1021,,,72,6,270,,0,,,,,,,24,801,Clouds,few clouds,02d
1471089600,2016-08-13 12:00:00 +0000 UTC,2964574,,,,289.223,289.223,289.223,1031,,,89,4,267,,,,,,,,,24,801,Clouds,few clouds,02d
1471093200,2016-08-13 13:00:00 +0000 UTC,2964574,,,,289.82,289.82,289.82,1021,,,67,8,270,,0,,,,,,,24,801,Clouds,few clouds,02d
1471096800,2016-08-13 14:00:00 +0000 UTC,2964574,,,,290.93,290.93,290.93,1021,,,59,5,280,,0,,,,,,,24,801,Clouds,few clouds,02d
1471100400,2016-08-13 15:00:00 +0000 UTC,2964574,,,,289.82,289.82,289.82,1021,,,67,5,280,,0,,,,,,,24,801,Clouds,few clouds,02d
1471104000,2016-08-13 16:00:00 +0000 UTC,2964574,,,,289.82,289.82,289.82,1023,,,67,6,270,,,,,,,,,92,804,Clouds,overcast clouds,04d
1471107600,2016-08-13 17:00:00 +0000 UTC,2964574,,,,290.214,290.214,290.214,1031,,,84,4,273,,,,,,,,,88,804,Clouds,overcast clouds,04d
1471111200,2016-08-13 18:00:00 +0000 UTC,2964574,,,,289.82,289.82,289.82,1023,,,63,5,250,,,,,,,,,88,804,Clouds,overcast clouds,04d
1471114800,2016-08-13 19:00:00 +0000 UTC,2964574,,,,288.71,288.71,288.71,1024,,,72,5,260,,,,,,,,,88,804,Clouds,overcast clouds,04d
1471118400,2016-08-13 20:00:00 +0000 UTC,2964574,,,,288.71,288.71,288.71,1024,,,72,5,270,,,,,,,,,76,803,Clouds,broken clouds,04n
1471122000,2016-08-13 21:00:00 +0000 UTC,2964574,,,,288.15,288.15,288.15,1024,,,77,4,270,,,,,,,,,76,803,Clouds,broken clouds,04n
1471125600,2016-08-13 22:00:00 +0000 UTC,2964574,,,,288.15,288.15,288.15,1025,,,77,4,270,,,,,,,,,76,803,Clouds,broken clouds,04n
1471129200,2016-08-13 23:00:00 +0000 UTC,2964574,,,,288.15,288.15,288.15,1025,,,77,5,270,,,,,,,,,36,802,Clouds,scattered clouds,03n
1471132800,2016-08-14 00:00:00 +0000 UTC,2964574,,,,287.04,287.04,287.04,1025,,,82,5,270,,,,,,,,,36,802,Clouds,scattered clouds,03n
1471136400,2016-08-14 01:00:00 +0000 UTC,2964574,,,,287.04,287.04,287.04,1025,,,82,4,270,,,,,,,,,36,802,Clouds,scattered clouds,03n
1471140000,2016-08-14 02:00:00 +0000 UTC,2964574,,,,286.956,286.956,286.956,1033,,,100,4,287,,,,,,,,,0,800,Clear,Sky is Clear,01n
1471143600,2016-08-14 03:00:00 +0000 UTC,2964574,,,,286.956,286.956,286.956,1033,,,100,4,287,,,,,,,,,0,800,Clear,Sky is Clear,01n
1471147200,2016-08-14 04:00:00 +0000 UTC,2964574,,,,286.956,286.956,286.956,1033,,,100,4,287,,,,,,,,,0,800,Clear,Sky is Clear,01n
1471150800,2016-08-14 05:00:00 +0000 UTC,2964574,,,,285.93,285.93,285.93,1025,,,87,3,270,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471154400,2016-08-14 06:00:00 +0000 UTC,2964574,,,,285.93,285.93,285.93,1025,,,87,4,270,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471158000,2016-08-14 07:00:00 +0000 UTC,2964574,,,,287.04,287.04,287.04,1023,,,87,2,260,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471161600,2016-08-14 08:00:00 +0000 UTC,2964574,,,,287.04,287.04,287.04,1023,,,87,4,260,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471165200,2016-08-14 09:00:00 +0000 UTC,2964574,,,,288.15,288.15,288.15,1026,,,82,3,260,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471168800,2016-08-14 10:00:00 +0000 UTC,2964574,,,,288.15,288.15,288.15,1026,,,77,2,260,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471172400,2016-08-14 11:00:00 +0000 UTC,2964574,,,,288.71,288.71,288.71,1024,,,72,2,200,,,,,,,,,12,801,Clouds,few clouds,02d
1471176000,2016-08-14 12:00:00 +0000 UTC,2964574,,,,288.71,288.71,288.71,1024,,,67,3,200,,,,,,,,,12,801,Clouds,few clouds,02d
1471179600,2016-08-14 13:00:00 +0000 UTC,2964574,,,,288.794,288.794,288.794,1034,,,92,1,99,,,,,,,,,12,801,Clouds,few clouds,02d
1471183200,2016-08-14 14:00:00 +0000 UTC,2964574,,,,289.82,289.82,289.82,1024,,,67,3,150,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471186800,2016-08-14 15:00:00 +0000 UTC,2964574,,,,288.71,288.71,288.71,1026,,,72,4,140,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471190400,2016-08-14 16:00:00 +0000 UTC,2964574,,,,288.71,288.71,288.71,1026,,,67,4,140,,,,,,,,,20,801,Clouds,few clouds,02d
1471194000,2016-08-14 17:00:00 +0000 UTC,2964574,,,,288.71,288.71,288.71,1026,,,72,4,130,,,,,,,,,20,801,Clouds,few clouds,02d
1471197600,2016-08-14 18:00:00 +0000 UTC,2964574,,,,288.71,288.71,288.71,1026,,,72,5,120,,,,,,,,,20,801,Clouds,few clouds,02d
1471201200,2016-08-14 19:00:00 +0000 UTC,2964574,,,,288.15,288.15,288.15,1026,,,77,4,130,,,,,,,,,20,801,Clouds,few clouds,02d
1471204800,2016-08-14 20:00:00 +0000 UTC,2964574,,,,288.15,288.15,288.15,1025,,,82,4,130,,,,,,,,,0,800,Clear,Sky is Clear,01n
1471208400,2016-08-14 21:00:00 +0000 UTC,2964574,,,,288.15,288.15,288.15,1025,,,82,3,130,,,,,,,,,0,800,Clear,Sky is Clear,01n
1471212000,2016-08-14 22:00:00 +0000 UTC,2964574,,,,288.15,288.15,288.15,1025,,,82,4,140,,,,,,,,,0,800,Clear,Sky is Clear,01n
1471215600,2016-08-14 23:00:00 +0000 UTC,2964574,,,,288.15,288.15,288.15,1025,,,82,2,140,,,,,,,,,0,800,Clear,Sky is Clear,01n
1471219200,2016-08-15 00:00:00 +0000 UTC,2964574,,,,287.04,287.04,287.04,1026,,,82,2,130,,,,,,,,,0,800,Clear,Sky is Clear,01n
1471222800,2016-08-15 01:00:00 +0000 UTC,2964574,,,,283.15,283.15,283.15,1025,,,87,2,120,,,,,,,,,0,800,Clear,Sky is Clear,01n
1471226400,2016-08-15 02:00:00 +0000 UTC,2964574,,,,280.93,280.93,280.93,1025,,,93,2,110,,,,,,,,,0,800,Clear,Sky is Clear,01n
1471230000,2016-08-15 03:00:00 +0000 UTC,2964574,,,,286.924,286.924,286.924,1033,,,100,4,143,,,,,,,,,0,800,Clear,Sky is Clear,01n
1471233600,2016-08-15 04:00:00 +0000 UTC,2964574,,,,279.82,279.82,279.82,1024,,,93,1,130,,,,,,,,,0,800,Clear,Sky is Clear,01n
1471237200,2016-08-15 05:00:00 +0000 UTC,2964574,,,,283.15,283.15,283.15,1024,,,93,2,140,,,,,,,,,0,800,Clear,Sky is Clear,01n
1471240800,2016-08-15 06:00:00 +0000 UTC,2964574,,,,283.71,283.71,283.71,1024,,,93,2,150,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471244400,2016-08-15 07:00:00 +0000 UTC,2964574,,,,285.93,285.93,285.93,1024,,,87,2,140,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471248000,2016-08-15 08:00:00 +0000 UTC,2964574,,,,288.544,288.544,288.544,1032,,,93,3,148,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471251600,2016-08-15 09:00:00 +0000 UTC,2964574,,,,288.71,288.71,288.71,1024,,,72,5,140,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471255200,2016-08-15 10:00:00 +0000 UTC,2964574,,,,290.93,290.93,290.93,1023,,,72,6,120,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471258800,2016-08-15 11:00:00 +0000 UTC,2964574,,,,290.93,290.93,290.93,1023,,,72,6,120,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471262400,2016-08-15 12:00:00 +0000 UTC,2964574,,,,293.15,293.15,293.15,1022,,,68,8,140,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471266000,2016-08-15 13:00:00 +0000 UTC,2964574,,,,293.15,293.15,293.15,1022,,,64,8,140,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471269600,2016-08-15 14:00:00 +0000 UTC,2964574,,,,293.15,293.15,293.15,1022,,,64,8,140,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471273200,2016-08-15 15:00:00 +0000 UTC,2964574,,,,289.915,289.915,289.915,1030,,,86,6,154,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471276800,2016-08-15 16:00:00 +0000 UTC,2964574,,,,289.735,289.735,289.735,1030,,,87,6,157,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471280400,2016-08-15 17:00:00 +0000 UTC,2964574,,,,289.563,289.563,289.563,1029,,,88,5,156,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471284000,2016-08-15 18:00:00 +0000 UTC,2964574,,,,293.15,293.15,293.15,1020,,,60,8,130,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471287600,2016-08-15 19:00:00 +0000 UTC,2964574,,,,292.04,292.04,292.04,1020,,,63,7,140,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471291200,2016-08-15 20:00:00 +0000 UTC,2964574,,,,289.82,289.82,289.82,1020,,,72,6,140,,,,,,,,,0,800,Clear,Sky is Clear,01n
1471294800,2016-08-15 21:00:00 +0000 UTC,2964574,,,,289.82,289.82,289.82,1020,,,72,6,140,,,,,,,,,0,800,Clear,Sky is Clear,01n
1471298400,2016-08-15 22:00:00 +0000 UTC,2964574,,,,287.04,287.04,287.04,1020,,,82,5,120,,,,,,,,,0,800,Clear,Sky is Clear,01n
1471302000,2016-08-15 23:00:00 +0000 UTC,2964574,,,,287.04,287.04,287.04,1020,,,82,4,120,,,,,,,,,0,800,Clear,Sky is Clear,01n
1471305600,2016-08-16 00:00:00 +0000 UTC,2964574,,,,288.15,288.15,288.15,1020,,,77,3,120,,,,,,,,,0,800,Clear,Sky is Clear,01n
1471309200,2016-08-16 01:00:00 +0000 UTC,2964574,,,,284.82,284.82,284.82,1019,,,87,3,120,,,,,,,,,0,800,Clear,Sky is Clear,01n
1471312800,2016-08-16 02:00:00 +0000 UTC,2964574,,,,283.15,283.15,283.15,1019,,,93,1,110,,,,,,,,,0,800,Clear,Sky is Clear,01n
1471316400,2016-08-16 03:00:00 +0000 UTC,2964574,,,,284.82,284.82,284.82,1018,,,87,2,110,,,,,,,,,0,800,Clear,Sky is Clear,01n
1471320000,2016-08-16 04:00:00 +0000 UTC,2964574,,,,283.71,283.71,283.71,1018,,,87,2,110,,,,,,,,,0,800,Clear,Sky is Clear,01n
1471323600,2016-08-16 05:00:00 +0000 UTC,2964574,,,,284.82,284.82,284.82,1018,,,87,3,100,,,,,,,,,0,800,Clear,Sky is Clear,01n
1471327200,2016-08-16 06:00:00 +0000 UTC,2964574,,,,288.308,288.308,288.308,1027,,,94,5,157,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471330800,2016-08-16 07:00:00 +0000 UTC,2964574,,,,288.15,288.15,288.15,1018,,,82,2,100,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471334400,2016-08-16 08:00:00 +0000 UTC,2964574,,,,290.93,290.93,290.93,1017,,,67,7,130,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471338000,2016-08-16 09:00:00 +0000 UTC,2964574,,,,292.04,292.04,292.04,1017,,,68,5,130,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471341600,2016-08-16 10:00:00 +0000 UTC,2964574,,,,292.04,292.04,292.04,1017,,,63,9,130,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471345200,2016-08-16 11:00:00 +0000 UTC,2964574,,,,292.04,292.04,292.04,1017,,,63,9,140,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471348800,2016-08-16 12:00:00 +0000 UTC,2964574,,,,293.15,293.15,293.15,1017,,,60,9,120,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471352400,2016-08-16 13:00:00 +0000 UTC,2964574,,,,293.15,293.15,293.15,1017,,,60,9,130,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471356000,2016-08-16 14:00:00 +0000 UTC,2964574,,,,293.15,293.15,293.15,1016,,,60,10,130,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471359600,2016-08-16 15:00:00 +0000 UTC,2964574,,,,293.71,293.71,293.71,1016,,,56,9,120,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471363200,2016-08-16 16:00:00 +0000 UTC,2964574,,,,289.615,289.615,289.615,1025,,,89,6,148,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471366800,2016-08-16 17:00:00 +0000 UTC,2964574,,,,289.443,289.443,289.443,1024,,,90,4,133,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471370400,2016-08-16 18:00:00 +0000 UTC,2964574,,,,289.443,289.443,289.443,1024,,,90,4,133,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471374000,2016-08-16 19:00:00 +0000 UTC,2964574,,,,289.443,289.443,289.443,1024,,,90,4,133,,,,,,,,,0,800,Clear,Sky is Clear,01d
1471377600,2016-08-16 20:00:00 +0000 UTC,2964574,,,,288.948,288.948,288.948,1024,,,91,2,96,,,,,,,,,20,801,Clouds,few clouds,02n
1471381200,2016-08-16 21:00:00 +0000 UTC,2964574,,,,288.948,288.948,288.948,1024,,,91,2,96,,,,,,,,,20,801,Clouds,few clouds,02n
1471384800,2016-08-16 22:00:00 +0000 UTC,2964574,,,,288.948,288.948,288.948,1024,,,91,2,96,,,,,,,,,20,801,Clouds,few clouds,02n
1471388400,2016-08-16 23:00:00 +0000 UTC,2964574,,,,289.688,289.688,289.688,1023,,,87,4,103,,,,,,,,,12,801,Clouds,few clouds,02n
1471392000,2016-08-17 00:00:00 +0000 UTC,2964574,,,,289.688,289.688,289.688,1023,,,87,4,103,,,,,,,,,12,801,Clouds,few clouds,02n
1471395600,2016-08-17 01:00:00 +0000 UTC,2964574,,,,289.688,289.688,289.688,1023,,,87,4,103,,,,,,,,,12,801,Clouds,few clouds,02n
1471399200,2016-08-17 02:00:00 +0000 UTC,2964574,,,,290.93,290.93,290.93,1013,,,67,5,140,,0.015,,,,,,,36,802,Clouds,scattered clouds,03n
1471402800,2016-08-17 03:00:00 +0000 UTC,2964574,,,,289.117,289.117,289.117,1021,,,92,5,143,,,,,,,,,36,802,Clouds,scattered clouds,03n
1471406400,2016-08-17 04:00:00 +0000 UTC,2964574,,,,289.117,289.117,289.117,1021,,,92,5,143,,,,,,,,,36,802,Clouds,scattered clouds,03n
1471410000,2016-08-17 05:00:00 +0000 UTC,2964574,,,,288.647,288.647,288.647,1022,,,95,4,163,,,,,,,,,76,803,Clouds,broken clouds,04d
1471413600,2016-08-17 06:00:00 +0000 UTC,2964574,,,,288.647,288.647,288.647,1022,,,95,4,163,,,,,,,,,76,803,Clouds,broken clouds,04d
1471417200,2016-08-17 07:00:00 +0000 UTC,2964574,,,,288.647,288.647,288.647,1022,,,95,4,163,,,,,,,,,76,803,Clouds,broken clouds,04d
1471420800,2016-08-17 08:00:00 +0000 UTC,2964574,,,,288.895,288.895,288.895,1022,,,93,5,155,,,,,,,,,92,804,Clouds,overcast clouds,04d
1471424400,2016-08-17 09:00:00 +0000 UTC,2964574,,,,289.82,289.82,289.82,1012,,,77,6,130,,0,,,,,,,92,804,Clouds,overcast clouds,04d
1471428000,2016-08-17 10:00:00 +0000 UTC,2964574,,,,288.895,288.895,288.895,1022,,,93,5,155,,,,,,,,,92,804,Clouds,overcast clouds,04d
1471431600,2016-08-17 11:00:00 +0000 UTC,2964574,,,,288.815,288.815,288.815,1022,,,93,4,144,,,,,,,,,92,804,Clouds,overcast clouds,04d
1471435200,2016-08-17 12:00:00 +0000 UTC,2964574,,,,288.815,288.815,288.815,1022,,,93,4,144,,,,,,,,,92,804,Clouds,overcast clouds,04d
1471438800,2016-08-17 13:00:00 +0000 UTC,2964574,,,,288.815,288.815,288.815,1022,,,93,4,144,,,,,,,,,92,804,Clouds,overcast clouds,04d
1471442400,2016-08-17 14:00:00 +0000 UTC,2964574,,,,288.919,288.919,288.919,1021,,,93,1,98,,,,,,,,,92,804,Clouds,overcast clouds,04d
1471446000,2016-08-17 15:00:00 +0000 UTC,2964574,,,,288.919,288.919,288.919,1021,,,93,1,98,,,,,,,,,92,804,Clouds,overcast clouds,04d
1471449600,2016-08-17 16:00:00 +0000 UTC,2964574,,,,289.284,289.284,289.284,1021,,,91,2,136,,,,,,,,,92,804,Clouds,overcast clouds,04d
1471453200,2016-08-17 17:00:00 +0000 UTC,2964574,,,,288.73,288.73,288.73,1020,,,94,3,55,,,,,,,,,100,804,Clouds,overcast clouds,04d
1471456800,2016-08-17 18:00:00 +0000 UTC,2964574,,,,288.73,288.73,288.73,1020,,,94,3,55,,,,,,,,,100,804,Clouds,overcast clouds,04d
